fn_name;boxes;closures;coroutines;floats;fn_defs;fn_ptrs;generics;interior_muts;raw_ptrs;recursive_types;mut_refs;simd;unions
num::flt2dec::strategy::grisu::format_exact_opt;0;0;0;0;0;0;0;0;0;2;1;0;1
num::flt2dec::strategy::grisu::format_exact_opt::possibly_round;0;0;0;0;0;0;0;0;0;0;1;0;1
num::flt2dec::strategy::grisu::format_exact;0;0;0;0;0;0;0;0;0;2;1;0;1
num::flt2dec::round_up;0;0;0;0;0;0;0;0;0;0;1;0;0
num::flt2dec::digits_to_dec_str;0;0;0;0;0;0;0;0;0;0;1;0;1
num::flt2dec::digits_to_exp_str;0;0;0;0;0;0;0;0;0;0;1;0;1
<num::flt2dec::Sign as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
num::flt2dec::determine_sign;0;0;0;0;0;0;0;0;0;2;0;0;0
num::flt2dec::to_shortest_str;0;0;0;0;0;0;2;0;0;0;2;0;2
num::flt2dec::to_shortest_exp_str;0;0;0;0;0;0;2;0;0;1;2;0;2
num::flt2dec::to_exact_exp_str;0;0;0;0;0;0;2;0;0;0;2;0;2
num::flt2dec::to_exact_fixed_str;0;0;0;0;0;0;2;0;0;0;2;0;2
<num::fmt::Part<'a> as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
num::fmt::Part::<'a>::write;0;0;0;0;0;0;0;0;0;0;1;0;0
num::fmt::Formatted::<'a>::write;0;0;0;0;0;0;0;0;0;0;1;0;0
<num::error::TryFromIntError as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::error::TryFromIntError as fmt::Display>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::error::ParseIntError as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::error::IntErrorKind as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::error::ParseIntError as fmt::Display>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::nonzero::NonZero<T> as fmt::Debug>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::Display>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::Binary>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::Octal>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::LowerHex>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::UpperHex>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::LowerExp>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as fmt::UpperExp>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::nonzero::NonZero<T> as clone::Clone>::clone;0;0;0;0;0;0;1;0;0;1;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialEq>::eq;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialEq>::ne;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialOrd>::partial_cmp;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialOrd>::lt;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialOrd>::le;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialOrd>::gt;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::PartialOrd>::ge;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::Ord>::cmp;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::Ord>::max;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::Ord>::min;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as cmp::Ord>::clamp;0;0;0;0;0;0;3;0;0;3;0;0;0
<num::nonzero::NonZero<T> as hash::Hash>::hash;0;0;0;0;0;0;2;0;0;1;1;0;0
num::nonzero::<impl convert::From<num::nonzero::NonZero<T>> for T>::from;0;0;0;0;0;0;1;0;0;1;0;0;0
<num::nonzero::NonZero<T> as ops::bit::BitOr>::bitor;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::nonzero::NonZero<T> as ops::bit::BitOr<T>>::bitor;0;0;0;0;0;0;2;0;0;1;0;0;0
num::nonzero::<impl ops::bit::BitOr<num::nonzero::NonZero<T>> for T>::bitor;0;0;0;0;0;0;2;0;0;1;0;0;0
<num::nonzero::NonZero<T> as ops::bit::BitOrAssign>::bitor_assign;0;0;0;0;0;0;2;0;0;2;1;0;0
<num::nonzero::NonZero<T> as ops::bit::BitOrAssign<T>>::bitor_assign;0;0;0;0;0;0;2;0;0;1;1;0;0
num::nonzero::NonZero::<T>::from_mut;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::NonZero::<T>::from_mut_unchecked;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::NonZero::<T>::get;0;0;0;0;0;0;1;0;0;1;0;0;0
num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u8>> for u8>::div_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u8>> for u8>::rem_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u16>> for u16>::div_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u16>> for u16>::rem_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u32>> for u32>::div_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u32>> for u32>::rem_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u64>> for u64>::div_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u64>> for u64>::rem_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<u128>> for u128>::div_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<u128>> for u128>::rem_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::DivAssign<num::nonzero::NonZero<usize>> for usize>::div_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
num::nonzero::<impl ops::arith::RemAssign<num::nonzero::NonZero<usize>> for usize>::rem_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
<num::saturating::Saturating<T> as cmp::PartialEq>::eq;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::saturating::Saturating<T> as cmp::Eq>::assert_receiver_is_total_eq;0;0;0;0;0;0;1;0;0;1;0;0;0
<num::saturating::Saturating<T> as cmp::PartialOrd>::partial_cmp;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::saturating::Saturating<T> as cmp::Ord>::cmp;0;0;0;0;0;0;2;0;0;2;0;0;0
<num::saturating::Saturating<T> as clone::Clone>::clone;0;0;0;0;0;0;1;0;0;1;0;0;0
<num::saturating::Saturating<T> as hash::Hash>::hash;0;0;0;0;0;0;2;0;0;1;1;0;0
<num::saturating::Saturating<T> as fmt::Debug>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::saturating::Saturating<T> as fmt::Display>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::saturating::Saturating<T> as fmt::Binary>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::saturating::Saturating<T> as fmt::Octal>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::saturating::Saturating<T> as fmt::LowerHex>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::saturating::Saturating<T> as fmt::UpperHex>::fmt;0;0;0;0;0;0;2;0;0;3;2;0;0
<num::saturating::Saturating<usize> as ops::arith::AddAssign>::add_assign;0;0;0;0;0;0;2;0;0;0;1;0;0
<num::saturating::Saturating<usize> as ops::arith::AddAssign<&num::saturating::Saturating<usize>>>::add_assign;0;0;0;0;0;0;2;0;0;0;1;0;0
<num::saturating::Saturating<usize> as ops::arith::AddAssign<usize>>::add_assign;0;0;0;0;0;0;1;0;0;0;1;0;0
