fn_name;inline_assembly;unsafe_dereference;unsafe_call;unsafe_static_access;unsafe_union_access
path::Components::<'a>::parse_next_component_back;0;0;1;0;0
<path::Components<'a> as core::iter::Iterator>::next;0;0;1;0;0
<path::Components<'a> as core::iter::DoubleEndedIterator>::next_back;0;0;1;0;0
path::PathBuf::into_boxed_path;0;0;1;0;0
path::<impl core::convert::From<&path::Path> for alloc_crate::boxed::Box<path::Path>>::from;0;0;1;0;0
path::<impl core::clone::Clone for alloc_crate::boxed::Box<path::Path>>::clone;0;1;0;0;0
path::<impl core::convert::From<path::PathBuf> for alloc_crate::sync::Arc<path::Path>>::from;0;0;1;0;0
path::<impl core::convert::From<&path::Path> for alloc_crate::sync::Arc<path::Path>>::from;0;0;1;0;0
path::<impl core::convert::From<path::PathBuf> for alloc_crate::rc::Rc<path::Path>>::from;0;0;1;0;0
path::<impl core::convert::From<&path::Path> for alloc_crate::rc::Rc<path::Path>>::from;0;0;1;0;0
path::Path::from_u8_slice;0;0;1;0;0
path::Path::new;0;1;0;0;0
path::Path::from_inner_mut;0;1;0;0;0
path::Path::into_path_buf;0;0;1;0;0
<path::Path as core::clone::CloneToUninit>::clone_to_uninit;0;0;1;0;0
sync::mpmc::array::Channel::<T>::start_send;0;2;1;0;0
sync::mpmc::array::Channel::<T>::write;0;1;1;0;0
sync::mpmc::array::Channel::<T>::start_recv;0;2;1;0;0
sync::mpmc::array::Channel::<T>::read;0;1;2;0;0
sync::mpmc::array::Channel::<T>::try_send;0;0;1;0;0
sync::mpmc::array::Channel::<T>::send;0;0;1;0;0
sync::mpmc::array::Channel::<T>::try_recv;0;0;1;0;0
sync::mpmc::array::Channel::<T>::recv;0;0;1;0;0
sync::mpmc::array::Channel::<T>::disconnect_receivers;0;0;1;0;0
sync::mpmc::array::Channel::<T>::discard_all_messages;0;3;2;0;0
sync::mpmc::context::Context::wait_until;0;0;2;0;0
sync::mpmc::counter::Sender::<C>::counter;0;1;0;0;0
sync::mpmc::counter::Sender::<C>::release;0;0;1;0;0
sync::mpmc::counter::Receiver::<C>::counter;0;1;0;0;0
sync::mpmc::counter::Receiver::<C>::release;0;0;1;0;0
sync::mpmc::list::Block::<T>::new;0;0;1;0;0
sync::mpmc::list::Block::<T>::destroy;0;1;2;0;0
sync::mpmc::list::Channel::<T>::start_send;0;1;1;0;0
sync::mpmc::list::Channel::<T>::write;0;1;2;0;0
sync::mpmc::list::Channel::<T>::start_recv;0;2;0;0;0
sync::mpmc::list::Channel::<T>::read;0;1;5;0;0
sync::mpmc::list::Channel::<T>::send;0;0;1;0;0
sync::mpmc::list::Channel::<T>::try_recv;0;0;1;0;0
sync::mpmc::list::Channel::<T>::recv;0;0;1;0;0
sync::mpmc::list::Channel::<T>::discard_all_messages;0;4;4;0;0
<sync::mpmc::list::Channel<T> as core::ops::Drop>::drop;0;3;4;0;0
sync::mpmc::zero::Channel::<T>::write;0;1;1;0;0
sync::mpmc::zero::Channel::<T>::read;0;1;3;0;0
sync::mpmc::zero::Channel::<T>::try_send;0;0;1;0;0
sync::mpmc::zero::Channel::<T>::send;0;0;1;0;0
sync::mpmc::zero::Channel::<T>::try_recv;0;0;1;0;0
sync::mpmc::zero::Channel::<T>::recv;0;0;1;0;0
<sync::mpmc::Sender<T> as core::ops::Drop>::drop;0;0;3;0;0
<sync::mpmc::Receiver<T> as core::ops::Drop>::drop;0;0;3;0;0
sync::poison::condvar::Condvar::wait;0;0;1;0;0
sync::poison::condvar::Condvar::wait_timeout;0;0;1;0;0
sync::poison::mutex::Mutex::<T>::lock;0;0;1;0;0
sync::poison::mutex::Mutex::<T>::try_lock;0;0;1;0;0
<sync::poison::mutex::MutexGuard<'_, T> as core::ops::Deref>::deref;0;1;0;0;0
<sync::poison::mutex::MutexGuard<'_, T> as core::ops::DerefMut>::deref_mut;0;1;0;0;0
<sync::poison::mutex::MutexGuard<'_, T> as core::ops::Drop>::drop;0;0;1;0;0
sync::poison::mutex::MutexGuard::<'a, T>::map;0;1;0;0;0
sync::poison::mutex::MutexGuard::<'a, T>::try_map;0;1;0;0;0
<sync::poison::mutex::MappedMutexGuard<'_, T> as core::ops::Deref>::deref;0;0;1;0;0
<sync::poison::mutex::MappedMutexGuard<'_, T> as core::ops::DerefMut>::deref_mut;0;0;1;0;0
<sync::poison::mutex::MappedMutexGuard<'_, T> as core::ops::Drop>::drop;0;0;1;0;0
sync::poison::mutex::MappedMutexGuard::<'a, T>::map;0;0;1;0;0
sync::poison::mutex::MappedMutexGuard::<'a, T>::try_map;0;0;1;0;0
sync::poison::rwlock::RwLock::<T>::read;0;0;1;0;0
sync::poison::rwlock::RwLock::<T>::try_read;0;0;1;0;0
sync::poison::rwlock::RwLock::<T>::write;0;0;1;0;0
sync::poison::rwlock::RwLock::<T>::try_write;0;0;1;0;0
<sync::poison::rwlock::RwLockReadGuard<'_, T> as core::ops::Deref>::deref;0;0;1;0;0
<sync::poison::rwlock::RwLockWriteGuard<'_, T> as core::ops::Deref>::deref;0;1;0;0;0
<sync::poison::rwlock::RwLockWriteGuard<'_, T> as core::ops::DerefMut>::deref_mut;0;1;0;0;0
<sync::poison::rwlock::MappedRwLockReadGuard<'_, T> as core::ops::Deref>::deref;0;0;1;0;0
<sync::poison::rwlock::MappedRwLockWriteGuard<'_, T> as core::ops::Deref>::deref;0;0;1;0;0
<sync::poison::rwlock::MappedRwLockWriteGuard<'_, T> as core::ops::DerefMut>::deref_mut;0;0;1;0;0
<sync::poison::rwlock::RwLockReadGuard<'_, T> as core::ops::Drop>::drop;0;0;1;0;0
<sync::poison::rwlock::RwLockWriteGuard<'_, T> as core::ops::Drop>::drop;0;0;1;0;0
<sync::poison::rwlock::MappedRwLockReadGuard<'_, T> as core::ops::Drop>::drop;0;0;1;0;0
<sync::poison::rwlock::MappedRwLockWriteGuard<'_, T> as core::ops::Drop>::drop;0;0;1;0;0
sync::poison::rwlock::RwLockReadGuard::<'a, T>::map;0;0;1;0;0
sync::poison::rwlock::RwLockReadGuard::<'a, T>::try_map;0;0;1;0;0
sync::poison::rwlock::MappedRwLockReadGuard::<'a, T>::map;0;0;1;0;0
sync::poison::rwlock::MappedRwLockReadGuard::<'a, T>::try_map;0;0;1;0;0
sync::poison::rwlock::RwLockWriteGuard::<'a, T>::map;0;1;0;0;0
sync::poison::rwlock::RwLockWriteGuard::<'a, T>::try_map;0;1;0;0;0
sync::poison::rwlock::RwLockWriteGuard::<'a, T>::downgrade;0;0;2;0;0
sync::poison::rwlock::MappedRwLockWriteGuard::<'a, T>::map;0;0;1;0;0
sync::poison::rwlock::MappedRwLockWriteGuard::<'a, T>::try_map;0;0;1;0;0
sync::lazy_lock::LazyLock::<T, F>::into_inner;0;0;1;0;0
sync::lazy_lock::LazyLock::<T, F>::force_mut;0;0;1;0;0
sync::lazy_lock::LazyLock::<T, F>::force_mut::really_init_mut;0;0;1;0;0
sync::lazy_lock::LazyLock::<T, F>::force;0;1;0;0;0
sync::lazy_lock::LazyLock::<T, F>::get;0;1;0;0;0
<sync::lazy_lock::LazyLock<T, F> as core::ops::Drop>::drop;0;0;2;0;0
sync::once_lock::OnceLock::<T>::get;0;0;1;0;0
sync::once_lock::OnceLock::<T>::get_mut;0;0;1;0;0
sync::once_lock::OnceLock::<T>::wait;0;0;1;0;0
sync::once_lock::OnceLock::<T>::get_or_try_init;0;0;1;0;0
sync::once_lock::OnceLock::<T>::get_mut_or_try_init;0;0;1;0;0
sync::once_lock::OnceLock::<T>::take;0;1;1;0;0
sync::once_lock::OnceLock::<T>::get_unchecked;0;1;1;0;0
sync::once_lock::OnceLock::<T>::get_unchecked_mut;0;1;1;0;0
<sync::once_lock::OnceLock<T> as core::ops::Drop>::drop;0;1;1;0;0
sync::reentrant_lock::ReentrantLock::<T>::lock;0;2;2;0;0
sync::reentrant_lock::ReentrantLock::<T>::try_lock;0;2;2;0;0
sync::reentrant_lock::ReentrantLock::<T>::increment_lock_count;0;2;0;0;0
