name;is_unsafe;has_unsafe_ops;has_unsupported_input;has_loop_or_iterator
<unix::linux_like::linux::gnu::mallinfo2 as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::x86_64::pthread_attr_t as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::uinput_setup as core::clone::Clone>::clone;false;false;true;false
<unix::iovec as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::sysinfo as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::pthread_mutexattr_t as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::IPOPT_COPIED;false;false;false;false
unix::linux_like::linux::CPU_CLR;true;false;true;false
<unix::in6_addr as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::statx_timestamp as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::regmatch_t as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::sctp_nxtinfo as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::x86_64::user as core::clone::Clone>::clone;false;false;true;false
<unix::group as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::ptp_clock_time as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::sockaddr_in as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::__c_anonymous_ptp_perout_request_1 as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::gnu::nl_pktinfo as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::pthread_barrier_t as core::clone::Clone>::clone;false;false;false;false
unix::ntohl;false;false;false;false
<unix::linux_like::linux::dqblk as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::RT_LOCALADDR;true;false;false;false
unix::linux_like::linux::SCTP_PR_INDEX;true;false;false;false
<unix::linux_like::linux::ff_ramp_effect as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::BPF_STMT;true;false;false;false
<unix::linux_like::linux::gnu::Elf32_Chdr as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::x86_64::statfs as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::sock_fprog as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::W_STOPCODE;false;false;false;false
<unix::linux_like::linux::__c_anonymous_xsk_tx_metadata_union as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::WTERMSIG;false;false;false;false
